country_name,indicator_name,year,gdp,growth_rate,recession
Trinidad and Tobago,Annual GDP growth (percent change),2018,-0.6,-87.5,True
Trinidad and Tobago,Annual GDP growth (percent change),2019,0.4,-166.66666666666669,True
Trinidad and Tobago,Annual GDP growth (percent change),2020,-9.1,-2374.9999999999995,True
Trinidad and Tobago,Annual GDP growth (percent change),2021,-1.0,-89.01098901098901,True
Trinidad and Tobago,Annual GDP growth (percent change),2022,1.5,-250.0,True
Trinidad and Tobago,Annual GDP growth (percent change),2024,2.2,-11.99999999999999,True
Tunisia,Annual GDP growth (percent change),1981,5.5,-25.67567567567568,True
Tunisia,Annual GDP growth (percent change),1982,-0.5,-109.09090909090908,True
Tunisia,Annual GDP growth (percent change),1983,4.7,-1040.0,True
Tunisia,Annual GDP growth (percent change),1986,-1.5,-126.3157894736842,True
Tunisia,Annual GDP growth (percent change),1987,6.7,-546.6666666666666,True
Tunisia,Annual GDP growth (percent change),1988,0.1,-98.50746268656717,True
Tunisia,Annual GDP growth (percent change),1991,4.1,-42.25352112676056,True
Tunisia,Annual GDP growth (percent change),1993,2.5,-68.75,True
Tunisia,Annual GDP growth (percent change),1995,2.7,-25.0,True
Tunisia,Annual GDP growth (percent change),1997,5.7,-17.391304347826086,True
Tunisia,Annual GDP growth (percent change),1998,5.0,-12.28070175438597,True
Tunisia,Annual GDP growth (percent change),2000,4.3,-28.333333333333332,True
Tunisia,Annual GDP growth (percent change),2001,3.8,-11.627906976744185,True
Tunisia,Annual GDP growth (percent change),2002,1.3,-65.78947368421053,True
Tunisia,Annual GDP growth (percent change),2005,3.5,-43.5483870967742,True
Tunisia,Annual GDP growth (percent change),2008,4.2,-37.31343283582089,True
Tunisia,Annual GDP growth (percent change),2009,3.0,-28.57142857142857,True
Tunisia,Annual GDP growth (percent change),2011,-2.0,-157.14285714285714,True
Tunisia,Annual GDP growth (percent change),2012,4.2,-310.0,True
Tunisia,Annual GDP growth (percent change),2013,2.4,-42.85714285714286,True
Tunisia,Annual GDP growth (percent change),2015,1.0,-67.74193548387098,True
Tunisia,Annual GDP growth (percent change),2019,1.6,-38.46153846153846,True
Tunisia,Annual GDP growth (percent change),2020,-8.8,-650.0,True
Tunisia,Annual GDP growth (percent change),2021,4.4,-150.0,True
Tunisia,Annual GDP growth (percent change),2022,2.5,-43.18181818181819,True
Tunisia,Annual GDP growth (percent change),2023,1.3,-48.0,True
Turkmenistan,Annual GDP growth (percent change),1995,-7.2,-58.38150289017341,True
Turkmenistan,Annual GDP growth (percent change),1996,-6.7,-6.944444444444442,True
Turkmenistan,Annual GDP growth (percent change),1998,6.7,-159.2920353982301,True
Turkmenistan,Annual GDP growth (percent change),2002,15.8,-22.549019607843125,True
Turkmenistan,Annual GDP growth (percent change),2004,14.7,-14.035087719298255,True
Turkmenistan,Annual GDP growth (percent change),2005,13.0,-11.564625850340127,True
Turkmenistan,Annual GDP growth (percent change),2006,11.0,-15.384615384615385,True
Turkmenistan,Annual GDP growth (percent change),2009,6.1,-58.50340136054422,True
Turkmenistan,Annual GDP growth (percent change),2011,12.9,-20.37037037037036,True
Turkmenistan,Annual GDP growth (percent change),2012,6.1,-52.71317829457365,True
Turkmenistan,Annual GDP growth (percent change),2013,-0.3,-104.91803278688525,True
Turkmenistan,Annual GDP growth (percent change),2014,3.8,-1366.6666666666665,True
Turkmenistan,Annual GDP growth (percent change),2015,3.0,-21.052631578947366,True
Turkmenistan,Annual GDP growth (percent change),2016,-1.0,-133.33333333333331,True
Turkmenistan,Annual GDP growth (percent change),2017,4.7,-570.0,True
Turkmenistan,Annual GDP growth (percent change),2018,0.9,-80.85106382978724,True
Turkmenistan,Annual GDP growth (percent change),2019,-3.4,-477.77777777777777,True
Turkmenistan,Annual GDP growth (percent change),2020,-2.9,-14.70588235294118,True
Turkmenistan,Annual GDP growth (percent change),2021,4.6,-258.62068965517244,True
Turkmenistan,Annual GDP growth (percent change),2022,1.6,-65.21739130434783,True
Turkmenistan,Annual GDP growth (percent change),2024,2.1,-15.999999999999993,True
Tuvalu,Annual GDP growth (percent change),2003,-4.4,-153.0120481927711,True
Tuvalu,Annual GDP growth (percent change),2004,-1.9,-56.81818181818182,True
Tuvalu,Annual GDP growth (percent change),2006,1.3,-135.13513513513513,True
Tuvalu,Annual GDP growth (percent change),2008,6.6,-4.34782608695653,True
Tuvalu,Annual GDP growth (percent change),2009,-5.6,-184.84848484848487,True
Tuvalu,Annual GDP growth (percent change),2010,-2.5,-55.35714285714286,True
Tuvalu,Annual GDP growth (percent change),2011,7.5,-400.0,True
Tuvalu,Annual GDP growth (percent change),2012,-2.9,-138.66666666666669,True
Tuvalu,Annual GDP growth (percent change),2013,3.8,-231.0344827586207,True
Tuvalu,Annual GDP growth (percent change),2014,1.7,-55.263157894736835,True
Tuvalu,Annual GDP growth (percent change),2016,4.7,-50.0,True
Tuvalu,Annual GDP growth (percent change),2017,3.3,-29.7872340425532,True
Tuvalu,Annual GDP growth (percent change),2018,1.4,-57.57575757575757,True
Tuvalu,Annual GDP growth (percent change),2020,-4.3,-131.15942028985506,True
Tuvalu,Annual GDP growth (percent change),2021,1.8,-141.86046511627907,True
Tuvalu,Annual GDP growth (percent change),2022,0.7,-61.111111111111114,True
Tuvalu,Annual GDP growth (percent change),2024,3.5,-10.256410256410254,True
"Türkiye, Republic of",Annual GDP growth (percent change),1981,4.4,-650.0,True
"Türkiye, Republic of",Annual GDP growth (percent change),1982,3.4,-22.72727272727274,True
"Türkiye, Republic of",Annual GDP growth (percent change),1985,4.3,-36.76470588235294,True
"Türkiye, Republic of",Annual GDP growth (percent change),1988,2.1,-79.0,True
"Türkiye, Republic of",Annual GDP growth (percent change),1989,0.3,-85.71428571428572,True
"Türkiye, Republic of",Annual GDP growth (percent change),1991,0.9,-90.32258064516128,True
"Türkiye, Republic of",Annual GDP growth (percent change),1994,-5.5,-168.75,True
"Türkiye, Republic of",Annual GDP growth (percent change),1995,7.2,-230.9090909090909,True
"Türkiye, Republic of",Annual GDP growth (percent change),1996,7.0,-2.777777777777779,True
"Türkiye, Republic of",Annual GDP growth (percent change),1998,3.1,-58.666666666666664,True
"Türkiye, Republic of",Annual GDP growth (percent change),1999,-3.3,-206.4516129032258,True
"Türkiye, Republic of",Annual GDP growth (percent change),2000,6.9,-309.0909090909091,True
"Türkiye, Republic of",Annual GDP growth (percent change),2001,-5.8,-184.05797101449275,True
"Türkiye, Republic of",Annual GDP growth (percent change),2002,6.4,-210.3448275862069,True
"Türkiye, Republic of",Annual GDP growth (percent change),2003,5.8,-9.37500000000001,True
"Türkiye, Republic of",Annual GDP growth (percent change),2005,9.0,-8.163265306122458,True
"Türkiye, Republic of",Annual GDP growth (percent change),2006,6.9,-23.33333333333333,True
"Türkiye, Republic of",Annual GDP growth (percent change),2007,5.0,-27.536231884057973,True
"Türkiye, Republic of",Annual GDP growth (percent change),2008,0.8,-84.0,True
"Türkiye, Republic of",Annual GDP growth (percent change),2009,-4.8,-699.9999999999999,True
"Türkiye, Republic of",Annual GDP growth (percent change),2010,8.4,-275.0,True
"Türkiye, Republic of",Annual GDP growth (percent change),2012,4.8,-57.14285714285714,True
"Türkiye, Republic of",Annual GDP growth (percent change),2014,4.9,-42.35294117647058,True
"Türkiye, Republic of",Annual GDP growth (percent change),2016,3.3,-45.90163934426229,True
"Türkiye, Republic of",Annual GDP growth (percent change),2018,3.0,-60.0,True
"Türkiye, Republic of",Annual GDP growth (percent change),2019,0.8,-73.33333333333334,True
"Türkiye, Republic of",Annual GDP growth (percent change),2022,5.5,-51.75438596491229,True
"Türkiye, Republic of",Annual GDP growth (percent change),2023,4.0,-27.27272727272727,True
"Türkiye, Republic of",Annual GDP growth (percent change),2024,3.0,-25.0,True
Ukraine,Annual GDP growth (percent change),1995,-12.2,-46.724890829694324,True
Ukraine,Annual GDP growth (percent change),1996,-10.0,-18.032786885245898,True
Ukraine,Annual GDP growth (percent change),1997,-3.0,-70.0,True
Ukraine,Annual GDP growth (percent change),1998,-1.9,-36.66666666666667,True
Ukraine,Annual GDP growth (percent change),1999,-0.2,-89.47368421052632,True
Ukraine,Annual GDP growth (percent change),2000,5.9,-3050.0,True
Ukraine,Annual GDP growth (percent change),2002,5.3,-39.77272727272728,True
Ukraine,Annual GDP growth (percent change),2005,3.1,-73.72881355932203,True
Ukraine,Annual GDP growth (percent change),2008,2.2,-73.17073170731707,True
Ukraine,Annual GDP growth (percent change),2009,-15.1,-786.3636363636364,True
Ukraine,Annual GDP growth (percent change),2010,4.1,-127.15231788079471,True
Ukraine,Annual GDP growth (percent change),2012,0.2,-96.36363636363636,True
Ukraine,Annual GDP growth (percent change),2013,0.0,-100.0,True
Ukraine,Annual GDP growth (percent change),2014,-6.6,-inf,True
Ukraine,Annual GDP growth (percent change),2016,2.4,-124.48979591836735,True
Ukraine,Annual GDP growth (percent change),2019,3.2,-8.571428571428562,True
Ukraine,Annual GDP growth (percent change),2020,-3.8,-218.75,True
Ukraine,Annual GDP growth (percent change),2021,3.4,-189.47368421052633,True
Ukraine,Annual GDP growth (percent change),2022,-29.1,-955.8823529411765,True
Ukraine,Annual GDP growth (percent change),2023,2.0,-106.87285223367698,True
United Arab Emirates,Annual GDP growth (percent change),1981,8.0,-544.4444444444445,True
United Arab Emirates,Annual GDP growth (percent change),1982,-7.2,-190.0,True
United Arab Emirates,Annual GDP growth (percent change),1983,-5.2,-27.77777777777778,True
United Arab Emirates,Annual GDP growth (percent change),1984,4.5,-186.53846153846155,True
United Arab Emirates,Annual GDP growth (percent change),1985,-2.5,-155.55555555555557,True
United Arab Emirates,Annual GDP growth (percent change),1987,5.3,-127.46113989637307,True
United Arab Emirates,Annual GDP growth (percent change),1988,-2.6,-149.05660377358492,True
United Arab Emirates,Annual GDP growth (percent change),1989,15.7,-703.8461538461538,True
United Arab Emirates,Annual GDP growth (percent change),1991,2.2,-90.67796610169492,True
United Arab Emirates,Annual GDP growth (percent change),1993,0.3,-90.32258064516128,True
United Arab Emirates,Annual GDP growth (percent change),1995,6.6,-10.810810810810823,True
United Arab Emirates,Annual GDP growth (percent change),1996,5.4,-18.181818181818176,True
United Arab Emirates,Annual GDP growth (percent change),1998,0.9,-89.53488372093024,True
United Arab Emirates,Annual GDP growth (percent change),2001,1.4,-88.6178861788618,True
United Arab Emirates,Annual GDP growth (percent change),2005,4.9,-48.95833333333333,True
United Arab Emirates,Annual GDP growth (percent change),2007,3.2,-67.34693877551021,True
United Arab Emirates,Annual GDP growth (percent change),2009,-5.2,-262.5,True
United Arab Emirates,Annual GDP growth (percent change),2010,5.3,-201.9230769230769,True
United Arab Emirates,Annual GDP growth (percent change),2012,1.8,-70.96774193548387,True
United Arab Emirates,Annual GDP growth (percent change),2014,4.2,-17.647058823529406,True
United Arab Emirates,Annual GDP growth (percent change),2016,5.6,-17.647058823529417,True
United Arab Emirates,Annual GDP growth (percent change),2017,0.7,-87.5,True
United Arab Emirates,Annual GDP growth (percent change),2019,1.1,-15.384615384615385,True
United Arab Emirates,Annual GDP growth (percent change),2020,-5.0,-554.5454545454545,True
United Arab Emirates,Annual GDP growth (percent change),2021,4.4,-188.0,True
United Arab Emirates,Annual GDP growth (percent change),2023,3.4,-56.9620253164557,True
United Kingdom,Annual GDP growth (percent change),1981,-0.9,-59.09090909090909,True
United Kingdom,Annual GDP growth (percent change),1982,1.7,-288.88888888888886,True
United Kingdom,Annual GDP growth (percent change),1984,1.9,-51.28205128205128,True
United Kingdom,Annual GDP growth (percent change),1986,2.6,-29.729729729729726,True
United Kingdom,Annual GDP growth (percent change),1989,2.2,-57.692307692307686,True
United Kingdom,Annual GDP growth (percent change),1990,0.6,-72.72727272727273,True
United Kingdom,Annual GDP growth (percent change),1991,-1.7,-383.33333333333337,True
United Kingdom,Annual GDP growth (percent change),1992,0.0,-100.0,True
United Kingdom,Annual GDP growth (percent change),1995,2.1,-40.0,True
United Kingdom,Annual GDP growth (percent change),1996,1.9,-9.523809523809534,True
United Kingdom,Annual GDP growth (percent change),1998,3.2,-28.888888888888886,True
United Kingdom,Annual GDP growth (percent change),1999,3.0,-6.25,True
United Kingdom,Annual GDP growth (percent change),2001,2.2,-46.341463414634134,True
United Kingdom,Annual GDP growth (percent change),2002,1.8,-18.181818181818187,True
United Kingdom,Annual GDP growth (percent change),2004,2.3,-25.806451612903235,True
United Kingdom,Annual GDP growth (percent change),2006,2.2,-18.518518518518512,True
United Kingdom,Annual GDP growth (percent change),2008,-0.2,-107.6923076923077,True
United Kingdom,Annual GDP growth (percent change),2010,2.4,-153.33333333333331,True
United Kingdom,Annual GDP growth (percent change),2011,1.1,-54.166666666666664,True
United Kingdom,Annual GDP growth (percent change),2015,2.4,-25.00000000000001,True
United Kingdom,Annual GDP growth (percent change),2016,2.2,-8.333333333333325,True
United Kingdom,Annual GDP growth (percent change),2018,1.7,-29.166666666666664,True
United Kingdom,Annual GDP growth (percent change),2019,1.6,-5.88235294117646,True
United Kingdom,Annual GDP growth (percent change),2020,-11.0,-787.5,True
United Kingdom,Annual GDP growth (percent change),2021,7.6,-169.0909090909091,True
United Kingdom,Annual GDP growth (percent change),2022,4.1,-46.05263157894737,True
United Kingdom,Annual GDP growth (percent change),2023,0.5,-87.8048780487805,True
United States,Annual GDP growth (percent change),1981,2.5,-933.3333333333334,True
United States,Annual GDP growth (percent change),1982,-1.8,-172.0,True
United States,Annual GDP growth (percent change),1983,4.6,-355.55555555555554,True
United States,Annual GDP growth (percent change),1985,4.2,-41.666666666666664,True
United States,Annual GDP growth (percent change),1986,3.5,-16.666666666666675,True
United States,Annual GDP growth (percent change),1989,3.7,-11.904761904761907,True
United States,Annual GDP growth (percent change),1990,1.9,-48.64864864864865,True
United States,Annual GDP growth (percent change),1991,-0.1,-105.26315789473684,True
United States,Annual GDP growth (percent change),1992,3.5,-3600.0,True
United States,Annual GDP growth (percent change),1993,2.8,-20.000000000000007,True
United States,Annual GDP growth (percent change),1995,2.7,-32.49999999999999,True
United States,Annual GDP growth (percent change),2000,4.1,-14.583333333333337,True
United States,Annual GDP growth (percent change),2001,1.0,-75.60975609756098,True
United States,Annual GDP growth (percent change),2005,3.5,-10.256410256410254,True
United States,Annual GDP growth (percent change),2006,2.8,-20.000000000000007,True
United States,Annual GDP growth (percent change),2007,2.0,-28.57142857142857,True
